// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// Emperium
2951,DR_Pet_122,DR_Pet_122,DR_Pet_122,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,DR_Pet_129,DR_Pet_129,DR_Pet_129,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,DR_Pet_130,DR_Pet_130,DR_Pet_130,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,DR_Pet_131,DR_Pet_131,DR_Pet_131,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,DR_Pet_132,DR_Pet_132,DR_Pet_132,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,DR_Pet_133,DR_Pet_133,DR_Pet_133,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,DR_Pet_140,DR_Pet_140,DR_Pet_140,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,DR_Pet_144,DR_Pet_144,DR_Pet_144,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,DR_Pet_145,DR_Pet_145,DR_Pet_145,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,DR_Pet_160,DR_Pet_160,DR_Pet_160,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,DR_Pet_162,DR_Pet_162,DR_Pet_162,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,DR_Pet_163,DR_Pet_163,DR_Pet_163,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,DR_Pet_175,DR_Pet_175,DR_Pet_175,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,DR_Pet_176,DR_Pet_176,DR_Pet_176,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,DR_Pet_192,DR_Pet_192,DR_Pet_192,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,DR_Pet_198,DR_Pet_198,DR_Pet_198,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,DR_Pet_200,DR_Pet_200,DR_Pet_200,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,DR_Pet_207,DR_Pet_207,DR_Pet_207,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,DR_Pet_245,DR_Pet_245,DR_Pet_245,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,DR_Pet_247,DR_Pet_247,DR_Pet_247,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,DR_Pet_260,DR_Pet_260,DR_Pet_260,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2972,DR_Pet_265,DR_Pet_265,DR_Pet_265,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,DR_Pet_267,DR_Pet_267,DR_Pet_267,1,50,0,0,0,1,10,10,0,5,1,1,1,1,1,1,10,12,1,7,20,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


